Transaction ID,Investor ID,Investor Name,Investor Type,City,State,Risk Profile,Scheme Code,Scheme Name,AMC Code,Transaction Type,Transaction Date,Amount (INR),Units,NAV at Transaction
TXN0001848,INVOF8KR,Investor_0196,Corporate,Chennai,Tamil Nadu,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,01-Oct-2022,1927.34,11.0121,175.0201
TXN0001849,INVHL1N1,Investor_0103,Corporate,Kolkata,West Bengal,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,29-Dec-2024,50969.39,1002.1705,50.859
TXN0001850,INVDW2PC,Investor_0019,Individual,Lucknow,Uttar Pradesh,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,31-Dec-2022,472.17,8.0428,58.7071
TXN0001851,INVD5EQY,Investor_0197,Individual,Ahmedabad,Gujarat,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,04-Jan-2022,24199.25,124.7854,193.927
TXN0001852,INV3RZSJ,Investor_0157,Individual,Lucknow,Uttar Pradesh,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,10-Oct-2022,1029.12,5.0867,202.3169
TXN0001853,INVIGATJ,Investor_0128,Corporate,Jaipur,Rajasthan,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,10-Jul-2022,4801.94,21.8316,219.954
TXN0001854,INVDPG8S,Investor_0087,Corporate,Pune,Maharashtra,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,30-Sep-2023,46507.48,178.5331,260.4978
TXN0001855,INVYOFQE,Investor_0100,Corporate,Kolkata,West Bengal,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,13-May-2024,10917.03,142.932,76.3792
TXN0001856,INVVS4F8,Investor_0046,Individual,Bengaluru,Karnataka,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,19-Jun-2022,992.98,3.4241,290.0011
TXN0001857,INVY9V86,Investor_0089,Corporate,Lucknow,Uttar Pradesh,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,21-Sep-2022,466.09,3.296,141.4127
TXN0001858,INVWRDML,Investor_0148,HUF,Jaipur,Rajasthan,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,02-Apr-2024,90231.77,568.5091,158.7165
TXN0001859,INV38DAL,Investor_0109,Corporate,Pune,Maharashtra,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,26-Aug-2022,47586.49,340.4684,139.7677
TXN0001860,INVVIFTT,Investor_0155,Corporate,Jaipur,Rajasthan,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,18-Nov-2023,26405.02,223.2309,118.2857
TXN0001861,INVXFGCA,Investor_0137,Individual,Chennai,Tamil Nadu,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,24-Dec-2024,2192.29,34.4735,63.5934
TXN0001862,INVHC36K,Investor_0195,HUF,Delhi,Delhi,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,SIP,13-Jun-2023,1802.78,7.2556,248.4683
TXN0001863,INVL1CQ9,Investor_0051,Individual,Jaipur,Rajasthan,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,09-Aug-2024,98697.76,499.6232,197.5444
TXN0001864,INV0LVSN,Investor_0073,Individual,Delhi,Delhi,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,13-Apr-2022,99205.01,612.8283,161.8806
TXN0001865,INV7PZE9,Investor_0154,HUF,Kolkata,West Bengal,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,30-Aug-2023,48374.62,649.2018,74.514
TXN0001866,INVD5EQY,Investor_0197,Individual,Ahmedabad,Gujarat,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,01-Jan-2024,9357.46,47.3045,197.8132
TXN0001867,INVEYUHZ,Investor_0107,HUF,Kolkata,West Bengal,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,14-Mar-2022,23988.42,178.2711,134.5615
TXN0001868,INV1W1HT,Investor_0153,Individual,Hyderabad,Telangana,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,22-Mar-2024,503.13,1.9397,259.3901
TXN0001869,INV5OWF7,Investor_0064,Individual,Mumbai,Maharashtra,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,24-Oct-2022,925.21,2.2142,417.8449
TXN0001870,INVQLGZU,Investor_0163,HUF,Bengaluru,Karnataka,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,27-Jul-2024,9690.77,104.9465,92.3401
TXN0001871,INVJJA26,Investor_0177,Corporate,Jaipur,Rajasthan,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,31-Oct-2023,90812.82,295.5141,307.3045
TXN0001872,INV6VZ41,Investor_0096,Corporate,Delhi,Delhi,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,11-Jun-2022,976.38,5.1633,189.1009
TXN0001873,INVDPG8S,Investor_0087,Corporate,Pune,Maharashtra,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,11-Jun-2023,45223.83,139.2931,324.6668
TXN0001874,INVX4W6X,Investor_0185,Individual,Chennai,Tamil Nadu,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,19-Jun-2023,1058.73,4.7449,223.1285
TXN0001875,INVKEP7Y,Investor_0078,Corporate,Pune,Maharashtra,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,11-Apr-2022,5194.26,18.9345,274.3277
TXN0001876,INV6VZ41,Investor_0096,Corporate,Delhi,Delhi,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,13-Jun-2024,5260.72,30.4021,173.0379
TXN0001877,INV9T7E8,Investor_0071,Individual,Kolkata,West Bengal,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,07-Jan-2023,510.46,1.543,330.8192
TXN0001878,INV2KNFT,Investor_0174,HUF,Bengaluru,Karnataka,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,08-Feb-2022,490.72,2.3335,210.2939
TXN0001879,INVEYUHZ,Investor_0107,HUF,Kolkata,West Bengal,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,14-Oct-2023,9924.88,33.0795,300.0314
TXN0001880,INV1T2TA,Investor_0025,Individual,Hyderabad,Telangana,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,29-Mar-2023,520.9,1.9481,267.3937
TXN0001881,INVUJV6O,Investor_0017,HUF,Hyderabad,Telangana,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Redemption,05-Nov-2023,101758.28,548.7944,185.4215
TXN0001882,INVZQY72,Investor_0139,Corporate,Delhi,Delhi,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,17-Oct-2023,484.3,1.5862,305.3188
TXN0001883,INVY9V86,Investor_0089,Corporate,Lucknow,Uttar Pradesh,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,18-Oct-2024,107087.12,1259.8336,85.001
TXN0001884,INVZW9XA,Investor_0054,Individual,Ahmedabad,Gujarat,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,08-Mar-2022,47556.93,390.9983,121.6295
TXN0001885,INV4NLZ1,Investor_0170,Individual,Bengaluru,Karnataka,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,09-Dec-2023,101226.51,407.8353,248.2044
TXN0001886,INVXEPQ8,Investor_0022,Corporate,Jaipur,Rajasthan,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,08-Oct-2023,24020.16,146.1509,164.3518
TXN0001887,INV3TRP0,Investor_0116,Corporate,Delhi,Delhi,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,08-Dec-2022,2049.95,15.0512,136.198
TXN0001888,INV2O7S3,Investor_0160,Corporate,Lucknow,Uttar Pradesh,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-Out,17-Feb-2022,49153.93,832.4712,59.0458
TXN0001889,INVYV37D,Investor_0193,Individual,Lucknow,Uttar Pradesh,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,08-Feb-2024,109793.6,525.3162,209.0048
TXN0001890,INVQVKIZ,Investor_0138,HUF,Pune,Maharashtra,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,24-Mar-2023,919.4,3.8256,240.3264
TXN0001891,INV3KX7E,Investor_0055,Individual,Ahmedabad,Gujarat,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,22-Nov-2022,9357.24,52.2255,179.1699
TXN0001892,INVD5EQY,Investor_0197,Individual,Ahmedabad,Gujarat,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,22-Mar-2023,48520.25,254.0206,191.0091
TXN0001893,INV1GV0E,Investor_0108,Corporate,Delhi,Delhi,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Redemption,05-Aug-2022,26352.5,106.3363,247.8222
TXN0001894,INV5BCW7,Investor_0171,Corporate,Lucknow,Uttar Pradesh,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-Out,07-Apr-2024,47250.99,653.6799,72.2846
TXN0001895,INV9SKDG,Investor_0127,Individual,Jaipur,Rajasthan,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,30-Dec-2022,93139.36,1205.4035,77.2682
TXN0001896,INVHL1N1,Investor_0103,Corporate,Kolkata,West Bengal,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,19-Dec-2022,26314.67,121.5321,216.5244
TXN0001897,INVU2GC5,Investor_0175,Individual,Mumbai,Maharashtra,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,20-Apr-2024,54742.47,227.8283,240.2795
TXN0001898,INVPVS7H,Investor_0049,Corporate,Bengaluru,Karnataka,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,27-Oct-2024,4638.57,28.9822,160.0489
TXN0001899,INVAZYTJ,Investor_0021,Individual,Delhi,Delhi,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,28-Oct-2023,54454.89,228.6871,238.1196
TXN0001900,INV3RZSJ,Investor_0157,Individual,Lucknow,Uttar Pradesh,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,29-Jan-2024,103687.26,446.7341,232.1006
TXN0001901,INVMDD4V,Investor_0006,Corporate,Kolkata,West Bengal,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,27-Nov-2022,5350.31,19.0792,280.4268
TXN0001902,INVIQVNB,Investor_0118,Corporate,Delhi,Delhi,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Lumpsum,14-Feb-2023,,23.8115,83.5255
TXN0001903,INV31YIH,Investor_0083,Individual,Chennai,Tamil Nadu,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,28-Feb-2023,1078.89,2.6731,403.605
TXN0001904,INVWRDML,Investor_0148,HUF,Jaipur,Rajasthan,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,27-Jun-2024,5183.67,58.3536,88.8321
TXN0001905,INVEL624,Investor_0062,Corporate,Hyderabad,Telangana,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,10-Nov-2023,1060.74,4.2889,247.3241
TXN0001906,INV874FR,Investor_0041,HUF,Pune,Maharashtra,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,08-Mar-2022,901.38,4.6957,191.9586
TXN0001907,INVU2GC5,Investor_0175,Individual,Mumbai,Maharashtra,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,25-May-2022,107243.38,327.9367,327.0246
TXN0001908,INVEYUHZ,Investor_0107,HUF,Kolkata,West Bengal,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,29-Dec-2024,1043.16,5.4571,191.1548
TXN0001909,INVR6K2V,Investor_0183,Individual,Bengaluru,Karnataka,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,03-May-2022,106555.08,621.8378,171.3551
TXN0001910,INVTZ0YN,Investor_0075,Corporate,Ahmedabad,Gujarat,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,SIP,13-Nov-2024,24497.15,81.166,301.8155
TXN0001911,INVFTMTT,Investor_0162,Individual,Mumbai,Maharashtra,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,22-Jun-2023,920.72,8.7748,104.9277
TXN0001912,INVHC36K,Investor_0195,HUF,Delhi,Delhi,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,27-Nov-2023,1946.59,9.2241,211.0338
TXN0001913,INV0Y9DO,Investor_0037,HUF,Delhi,Delhi,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,07-Nov-2023,4764.51,25.732,185.1586
TXN0001914,INV3NX39,Investor_0165,HUF,Chennai,Tamil Nadu,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,17-Jun-2023,105050.05,710.9481,147.7605
TXN0001915,INVBI4Q2,Investor_0088,Individual,Kolkata,West Bengal,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,13-Jun-2023,26436.87,117.6291,224.7477
TXN0001916,INV9YJB1,Investor_0146,Corporate,Delhi,Delhi,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,31-Oct-2022,526.13,2.8304,185.886
TXN0001917,INVV2ISQ,Investor_0134,Individual,Mumbai,Maharashtra,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,13-Jan-2024,5380.17,18.3838,292.6589
TXN0001918,INVR6K2V,Investor_0183,Individual,Bengaluru,Karnataka,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,17-Sep-2023,2027.06,6.3437,319.5374
TXN0001919,INVXR2DH,Investor_0122,Individual,Pune,Maharashtra,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,21-Sep-2022,2097.49,18.2782,114.7538
TXN0001920,INVM5IGQ,Investor_0038,Individual,Mumbai,Maharashtra,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Redemption,12-Apr-2023,47573.06,175.1297,271.6447
TXN0001921,INVT3W5U,Investor_0008,Corporate,Hyderabad,Telangana,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,25-Jan-2022,9296.73,45.6757,203.5379
TXN0001922,INV3J2D5,Investor_0067,Corporate,Ahmedabad,Gujarat,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-Out,15-Dec-2022,49769.74,873.8294,56.9559
TXN0001923,INVY9V86,Investor_0089,Corporate,Lucknow,Uttar Pradesh,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,14-Feb-2024,25116.69,106.7308,235.3274
TXN0001924,INVJEGET,Investor_0125,Individual,Mumbai,Maharashtra,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,17-Feb-2024,93507.75,307.4897,304.1004
TXN0001925,INVTHV3A,Investor_0004,HUF,Pune,Maharashtra,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,05-Apr-2023,4809.31,20.8673,230.4713
TXN0001926,INVPKI7P,Investor_0039,Corporate,Bengaluru,Karnataka,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,01-Jan-2024,1030.0,3.1277,329.3131
TXN0001927,INVIGATJ,Investor_0128,Corporate,Jaipur,Rajasthan,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,09-Dec-2024,534.0,5.2519,101.6769
TXN0001928,INVA1WJ0,Investor_0059,Corporate,Delhi,Delhi,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,22-Jul-2022,489.85,2.577,190.084
TXN0001929,INVOWGZR,Investor_0085,HUF,Lucknow,Uttar Pradesh,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,31-Dec-2024,10106.57,60.1571,168.003
TXN0001930,INVE8F84,Investor_0190,Corporate,Mumbai,Maharashtra,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,06-Dec-2024,494.66,2.9784,166.0802
TXN0001931,INV5OWF7,Investor_0064,Individual,Mumbai,Maharashtra,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,17-May-2023,2075.88,9.3125,222.9134
TXN0001932,INVA1WJ0,Investor_0059,Corporate,Delhi,Delhi,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,29-Jun-2023,547.94,4.5189,121.2547
TXN0001933,INVL0UKE,Investor_0142,HUF,Hyderabad,Telangana,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,11-May-2022,5233.34,17.3382,301.8391
TXN0001934,INVCIYHE,Investor_0034,Individual,Jaipur,Rajasthan,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,15-May-2023,470.77,2.4838,189.5368
TXN0001935,INV83TQL,Investor_0150,HUF,Delhi,Delhi,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,15-Apr-2022,91965.4,385.4544,238.5896
TXN0001936,INVGDSWM,Investor_0082,HUF,Bengaluru,Karnataka,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,20-Jun-2022,92328.13,362.5897,254.6353
TXN0001937,INVXR2DH,Investor_0122,Individual,Pune,Maharashtra,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,07-Sep-2023,5098.29,21.8208,233.6435
TXN0001938,INV9YJB1,Investor_0146,Corporate,Delhi,Delhi,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,17-Aug-2022,53611.39,342.6278,156.4712
TXN0001939,INVX4W6X,Investor_0185,Individual,Chennai,Tamil Nadu,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,31-May-2023,109844.75,1069.7983,102.678
TXN0001940,INVIA5U6,Investor_0194,Individual,Mumbai,Maharashtra,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,28-Dec-2022,9985.21,31.1115,320.9493
TXN0001941,INVOWGZR,Investor_0085,HUF,Lucknow,Uttar Pradesh,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,06-Sep-2023,,65.1189,167.4301
TXN0001942,INV4I3QK,Investor_0068,HUF,Mumbai,Maharashtra,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,27-Oct-2024,23876.44,136.096,175.4382
TXN0001943,INVKPUXQ,Investor_0080,Corporate,Bengaluru,Karnataka,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,16-Oct-2023,1995.03,21.53,92.663
TXN0001944,INVGB7R3,Investor_0131,Corporate,Kolkata,West Bengal,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,03-Jun-2024,1871.52,14.6187,128.0227
TXN0001945,INV5PY6B,Investor_0173,Individual,Delhi,Delhi,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,10-Jan-2023,96848.63,371.477,260.7123
TXN0001946,INVZIOYK,Investor_0050,Individual,Kolkata,West Bengal,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,18-Sep-2023,4807.2,23.3058,206.2662
TXN0001947,INVGDSWM,Investor_0082,HUF,Bengaluru,Karnataka,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,07-Mar-2023,1036.95,4.8462,213.9704
TXN0001948,INVQX6GV,Investor_0147,HUF,Pune,Maharashtra,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,22-Mar-2024,1876.76,4.4471,422.0198
TXN0001949,INV9UZFK,Investor_0044,Individual,Pune,Maharashtra,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,23-Nov-2024,1930.27,4.7979,402.3188
TXN0001950,INVXR2DH,Investor_0122,Individual,Pune,Maharashtra,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,23-Jun-2023,9457.45,51.855,182.3827
TXN0001951,INVDZR1Y,Investor_0121,HUF,Delhi,Delhi,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,26-Dec-2023,1922.49,7.7402,248.3782
TXN0001952,INV0982N,Investor_0191,Individual,Bengaluru,Karnataka,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,16-Mar-2024,9850.6,151.1554,65.1687
TXN0001953,INVOF8KR,Investor_0196,Corporate,Chennai,Tamil Nadu,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,SIP,17-Apr-2024,45553.07,205.1843,222.0105
TXN0001954,INV60RJI,Investor_0091,Corporate,Chennai,Tamil Nadu,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,19-Feb-2023,9038.96,21.539,419.6547
TXN0001955,INVZW9XA,Investor_0054,Individual,Ahmedabad,Gujarat,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,25-May-2024,22618.39,71.0608,318.2963
TXN0001956,INV8P0TV,Investor_0098,HUF,Jaipur,Rajasthan,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-Out,27-Oct-2024,5297.47,75.1234,70.5169
TXN0001957,INVPNSM4,Investor_0113,HUF,Pune,Maharashtra,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,29-Oct-2023,948.63,4.743,200.006
TXN0001958,INVLPU0D,Investor_0186,Individual,Pune,Maharashtra,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,05-Apr-2022,109040.91,1459.8721,74.6921
TXN0001959,INVBNP84,Investor_0200,Individual,Lucknow,Uttar Pradesh,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,08-Feb-2024,4780.14,18.4682,258.8306
TXN0001960,INVO6QJI,Investor_0016,Individual,Pune,Maharashtra,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,27-Jan-2024,23880.23,165.9453,143.9042
TXN0001961,INVPNSM4,Investor_0113,HUF,Pune,Maharashtra,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,01-Jun-2022,92685.69,337.805,274.3763
TXN0001962,INVAIR4C,Investor_0084,HUF,Lucknow,Uttar Pradesh,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,14-Feb-2023,2035.92,7.1025,286.6466
TXN0001963,INVCBPLJ,Investor_0144,HUF,Ahmedabad,Gujarat,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,18-Jun-2023,4827.84,19.4349,248.4105
TXN0001964,INVYZ7SR,Investor_0143,Corporate,Bengaluru,Karnataka,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,20-May-2022,464.05,3.2925,140.9429
TXN0001965,INVNRIUU,Investor_0180,Individual,Kolkata,West Bengal,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,16-Mar-2023,104945.46,1580.523,66.3992
TXN0001966,INVE6IVW,Investor_0048,HUF,Mumbai,Maharashtra,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,14-Nov-2023,4960.8,56.4983,87.8044
TXN0001967,INVL1CQ9,Investor_0051,Individual,Jaipur,Rajasthan,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,21-Apr-2024,464.03,1.8327,253.1986
TXN0001968,INVY8OZC,Investor_0110,Individual,Kolkata,West Bengal,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,04-May-2022,533.17,2.7087,196.838
TXN0001969,INVOCWBF,Investor_0132,Corporate,Pune,Maharashtra,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,29-Oct-2024,54956.54,999.726,54.9716
TXN0001970,INVAIR4C,Investor_0084,HUF,Lucknow,Uttar Pradesh,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,18-May-2022,10149.63,49.0646,206.8624
TXN0001971,INV3R30M,Investor_0189,Individual,Delhi,Delhi,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,19-Aug-2022,1094.85,4.7701,229.5234
TXN0001972,INVXFGCA,Investor_0137,Individual,Chennai,Tamil Nadu,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,17-Aug-2024,1014.79,2.4578,412.8905
TXN0001973,INV3RZSJ,Investor_0157,Individual,Lucknow,Uttar Pradesh,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,11-Aug-2024,53177.56,334.4206,159.014
TXN0001974,INV3TRP0,Investor_0116,Corporate,Delhi,Delhi,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,27-Nov-2023,936.33,2.4053,389.2746
