transaction_id,investor_id,investor_name,investor_type,city,state,risk_profile,scheme_code,scheme_name,amc_code,transaction_type,transaction_date,amount_inr,units,nav_at_transaction
TXN0001599,INV1IBLJ,Investor_0014,Individual,Mumbai,Maharashtra,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,2022-01-02,493.03,5.7795,85.3071
TXN0001600,INV9XUY4,Investor_0013,HUF,Lucknow,Uttar Pradesh,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,2024-10-25,26893.61,101.5237,264.8997
TXN0001601,INV5BCW7,Investor_0171,Corporate,Lucknow,Uttar Pradesh,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,2022-10-20,1042.64,5.6977,182.9916
TXN0001602,INV8T63J,Investor_0188,HUF,Lucknow,Uttar Pradesh,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,2022-03-07,958.16,4.2751,224.1244
TXN0001603,INVXR2DH,Investor_0122,Individual,Pune,Maharashtra,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Lumpsum,2022-07-20,49225.63,722.2314,68.1577
TXN0001604,INV3J2D5,Investor_0067,Corporate,Ahmedabad,Gujarat,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,2024-06-11,9346.6,50.1031,186.5473
TXN0001605,INV2KNFT,Investor_0174,HUF,Bengaluru,Karnataka,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-Out,2023-02-13,2073.33,26.7199,77.5951
TXN0001606,INV5935A,Investor_0065,HUF,Jaipur,Rajasthan,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,2022-06-25,4801.06,11.3078,424.579
TXN0001607,INVZKLOO,Investor_0077,Corporate,Delhi,Delhi,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,2024-06-13,1950.39,6.1515,317.059
TXN0001608,INV1T2TA,Investor_0025,Individual,Hyderabad,Telangana,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,2024-10-28,103882.67,291.9466,355.8277
TXN0001609,INVWI6FQ,Investor_0176,HUF,Delhi,Delhi,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,2024-05-11,24638.35,483.2395,50.9858
TXN0001610,INV18HAF,Investor_0106,Corporate,Kolkata,West Bengal,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,2024-05-12,545.75,6.7645,80.6788
TXN0001611,INV5JSG6,Investor_0023,HUF,Hyderabad,Telangana,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,2024-11-14,10573.26,26.1506,404.3226
TXN0001612,INV6VZ41,Investor_0096,Corporate,Delhi,Delhi,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,2024-03-15,9107.07,22.5728,403.4541
TXN0001613,INVCWI64,Investor_0033,Individual,Bengaluru,Karnataka,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,SIP,2024-11-26,106149.62,310.4643,341.906
TXN0001614,INVIQVNB,Investor_0118,Corporate,Delhi,Delhi,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,2022-08-08,477.02,2.8037,170.1409
TXN0001615,INVIXA11,Investor_0086,Individual,Jaipur,Rajasthan,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,2023-11-10,10130.89,33.4454,302.9085
TXN0001616,INVO6QJI,Investor_0016,Individual,Pune,Maharashtra,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,2024-11-23,520.16,2.1728,239.4011
TXN0001617,INV0Y9DO,Investor_0037,HUF,Delhi,Delhi,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,2022-11-13,1889.42,10.315,183.1728
TXN0001618,INVKEP7Y,Investor_0078,Corporate,Pune,Maharashtra,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,2023-02-16,102473.28,339.7291,301.6323
TXN0001619,INVHT0HL,Investor_0030,Corporate,Mumbai,Maharashtra,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,2022-09-05,2041.52,13.2276,154.3374
TXN0001620,INVV2ISQ,Investor_0134,Individual,Mumbai,Maharashtra,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,2022-02-20,4603.61,21.2334,216.8103
TXN0001621,INVR5UQP,Investor_0130,Corporate,Delhi,Delhi,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,2023-09-07,542.6,4.0067,135.4218
TXN0001622,INV3JCAT,Investor_0104,Individual,Pune,Maharashtra,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,2023-06-18,5341.72,63.3722,84.2912
TXN0001623,INV3RZSJ,Investor_0157,Individual,Lucknow,Uttar Pradesh,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,2022-02-14,986.47,8.0929,121.894
TXN0001624,INVE6IVW,Investor_0048,HUF,Mumbai,Maharashtra,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,2023-02-15,2004.61,6.6964,299.3573
TXN0001625,INVXR2DH,Investor_0122,Individual,Pune,Maharashtra,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,2024-10-06,10335.07,81.6268,126.6137
TXN0001626,INVOTOHP,Investor_0095,HUF,Kolkata,West Bengal,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,2022-08-08,51976.53,180.4111,288.1005
TXN0001627,INV4GH2M,Investor_0119,HUF,Delhi,Delhi,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2024-07-25,1811.19,5.3481,338.6584
TXN0001628,INV9XPSE,Investor_0031,HUF,Chennai,Tamil Nadu,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,2022-03-11,508.05,1.8146,279.982
TXN0001629,INVRBSV5,Investor_0166,HUF,Pune,Maharashtra,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,2023-12-28,540.81,2.3067,234.4516
TXN0001630,INVGDPPQ,Investor_0036,HUF,Bengaluru,Karnataka,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,2022-11-21,9018.24,120.9976,74.5324
TXN0001631,INVW1SWJ,Investor_0092,Individual,Ahmedabad,Gujarat,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,2024-12-11,4848.83,23.6886,204.6907
TXN0001632,INVYOFQE,Investor_0100,Corporate,Kolkata,West Bengal,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,2023-12-22,2062.37,12.5725,164.0384
TXN0001633,INVOXFQ8,Investor_0168,HUF,Mumbai,Maharashtra,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Redemption,2022-10-14,104303.65,381.0212,273.7476
TXN0001634,INVG8JDP,Investor_0072,HUF,Kolkata,West Bengal,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,2024-09-17,1083.23,5.544,195.3881
TXN0001635,INVNAM14,Investor_0097,Corporate,Delhi,Delhi,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,2024-11-04,2030.42,15.4539,131.3854
TXN0001636,INVODRO8,Investor_0199,Corporate,Ahmedabad,Gujarat,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,2023-12-14,2079.11,12.4562,166.9138
TXN0001638,INVTPAC5,Investor_0060,Corporate,Ahmedabad,Gujarat,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,2024-09-02,108684.68,482.9125,225.0608
TXN0001639,INV31YIH,Investor_0083,Individual,Chennai,Tamil Nadu,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,2022-12-23,1079.96,6.7776,159.3418
TXN0001640,INVK0GET,Investor_0187,Corporate,Lucknow,Uttar Pradesh,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2023-05-28,912.39,3.237,281.8652
TXN0001641,INVHT0HL,Investor_0030,Corporate,Mumbai,Maharashtra,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,2022-03-02,105267.04,514.3734,204.651
TXN0001642,INV8UT0C,Investor_0045,Corporate,Mumbai,Maharashtra,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,2023-02-14,97552.58,1145.0895,85.1921
TXN0001643,INVL1CQ9,Investor_0051,Individual,Jaipur,Rajasthan,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,2023-04-07,103576.98,423.8337,244.3812
TXN0001644,INV9CHJ7,Investor_0052,HUF,Delhi,Delhi,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,2022-02-19,4586.02,10.6879,429.0857
TXN0001645,INVFTMTT,Investor_0162,Individual,Mumbai,Maharashtra,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,2022-01-11,531.0,3.0923,171.7188
TXN0001646,INVCKJLT,Investor_0093,HUF,Jaipur,Rajasthan,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,2024-12-17,968.14,3.8966,248.46
TXN0001647,INVIGATJ,Investor_0128,Corporate,Jaipur,Rajasthan,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,2024-01-01,100017.01,419.323,238.5202
TXN0001648,INV7S55J,Investor_0159,HUF,Mumbai,Maharashtra,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,2024-02-10,987.78,6.7901,145.4744
TXN0001649,INVDW2PC,Investor_0019,Individual,Lucknow,Uttar Pradesh,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,2023-09-03,2112.95,8.4413,250.311
TXN0001650,INVLA753,Investor_0026,Individual,Hyderabad,Telangana,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,2023-11-09,4551.48,19.9881,227.7096
TXN0001651,INVMDD4V,Investor_0006,Corporate,Kolkata,West Bengal,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,2024-01-03,9780.85,43.4332,225.193
TXN0001652,INVH9SDB,Investor_0018,HUF,Bengaluru,Karnataka,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,2023-05-10,1006.88,3.792,265.525
TXN0001653,INVUK9E1,Investor_0133,Individual,Kolkata,West Bengal,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,2022-04-27,9798.44,36.6211,267.5626
TXN0001654,INVWX7PT,Investor_0140,HUF,Lucknow,Uttar Pradesh,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,2023-06-23,108738.54,520.9766,208.7206
TXN0001655,INVOXFQ8,Investor_0168,HUF,Mumbai,Maharashtra,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,2023-02-15,24607.03,145.1316,169.5498
TXN0001656,INVIXA11,Investor_0086,Individual,Jaipur,Rajasthan,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2023-11-07,5047.09,25.7127,196.2879
TXN0001657,INVIA5U6,Investor_0194,Individual,Mumbai,Maharashtra,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2022-03-14,91458.24,691.4548,132.2693
TXN0001658,INVY9V86,Investor_0089,Corporate,Lucknow,Uttar Pradesh,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,2024-09-07,1077.5,4.675,230.4807
TXN0001659,INVCIYHE,Investor_0034,Individual,Jaipur,Rajasthan,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,2024-11-05,907.12,3.0432,298.0764
TXN0001660,INV64DPJ,Investor_0058,Corporate,Lucknow,Uttar Pradesh,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,2023-04-12,96068.37,1174.4099,81.8014
TXN0001661,INVMDD4V,Investor_0006,Corporate,Kolkata,West Bengal,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,2024-02-16,5034.19,30.6257,164.378
TXN0001662,INVU2GC5,Investor_0175,Individual,Mumbai,Maharashtra,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,2024-02-12,91042.81,593.6201,153.3688
TXN0001663,INVXPJ4H,Investor_0179,HUF,Kolkata,West Bengal,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,2022-08-25,50495.45,160.573,314.4703
TXN0001664,INVPNSM4,Investor_0113,HUF,Pune,Maharashtra,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,2023-12-04,24258.95,106.2496,228.3203
TXN0001665,INVVE92M,Investor_0112,HUF,Chennai,Tamil Nadu,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2022-01-21,4591.99,28.073,163.5733
TXN0001666,INVA1WJ0,Investor_0059,Corporate,Delhi,Delhi,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,2022-01-31,549.09,2.2647,242.4572
TXN0001667,INVX4W6X,Investor_0185,Individual,Chennai,Tamil Nadu,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,2024-06-17,911.33,4.0892,222.8617
TXN0001668,INVCGVYI,Investor_0047,Corporate,Chennai,Tamil Nadu,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,2023-05-16,24248.34,78.2232,309.9891
TXN0001669,INVTZ0YN,Investor_0075,Corporate,Ahmedabad,Gujarat,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,2022-09-08,49787.01,202.117,246.3277
TXN0001670,INVMYX44,Investor_0169,Individual,Bengaluru,Karnataka,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,2023-02-26,10876.74,42.27,257.316
TXN0001671,INV9SKDG,Investor_0127,Individual,Jaipur,Rajasthan,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Lumpsum,2024-01-22,104262.68,1918.2895,54.3519
TXN0001672,INVBNP84,Investor_0200,Individual,Lucknow,Uttar Pradesh,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,2023-07-02,5026.84,28.7316,174.9586
TXN0001673,INVGDSWM,Investor_0082,HUF,Bengaluru,Karnataka,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,2024-04-21,910.8,5.0576,180.084
TXN0001674,INV9K9XJ,Investor_0181,Corporate,Ahmedabad,Gujarat,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,2022-10-08,9156.89,47.3523,193.3779
TXN0001675,INVV2ISQ,Investor_0134,Individual,Mumbai,Maharashtra,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,2022-10-18,4622.75,17.8192,259.4259
TXN0001676,INVIDKWN,Investor_0010,Individual,Ahmedabad,Gujarat,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,2022-02-13,109060.9,536.0501,203.4528
TXN0001677,INVIGATJ,Investor_0128,Corporate,Jaipur,Rajasthan,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,2023-09-08,10176.48,79.3771,128.2043
TXN0001678,INVXEPQ8,Investor_0022,Corporate,Jaipur,Rajasthan,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,2024-02-23,49953.57,270.1953,184.8795
TXN0001679,INVHHPBM,Investor_0099,HUF,Hyderabad,Telangana,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,2023-01-13,4705.73,40.3286,116.6847
TXN0001680,INVMYX44,Investor_0169,Individual,Bengaluru,Karnataka,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,2022-03-06,516.04,1.4972,344.664
TXN0001681,INVZQY72,Investor_0139,Corporate,Delhi,Delhi,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,2023-06-22,27113.49,390.2682,69.474
TXN0001682,INVYV37D,Investor_0193,Individual,Lucknow,Uttar Pradesh,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,2024-06-07,484.09,2.2734,212.9389
TXN0001683,INVY8OZC,Investor_0110,Individual,Kolkata,West Bengal,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,2023-08-12,54524.74,454.6873,119.917
TXN0001684,INVXFGCA,Investor_0137,Individual,Chennai,Tamil Nadu,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,2024-02-20,9325.1,76.9471,121.1885
TXN0001685,INV5ZJA8,Investor_0120,HUF,Kolkata,West Bengal,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,2023-07-16,478.07,2.1551,221.8292
TXN0001686,INVXEPQ8,Investor_0022,Corporate,Jaipur,Rajasthan,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,2024-03-19,9675.06,36.2889,266.6118
TXN0001687,INVIDKWN,Investor_0010,Individual,Ahmedabad,Gujarat,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Redemption,2023-05-29,23843.74,85.1511,280.0167
TXN0001688,INVOXFQ8,Investor_0168,HUF,Mumbai,Maharashtra,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,2023-10-20,961.38,3.0678,313.3762
TXN0001689,INV4I3QK,Investor_0068,HUF,Mumbai,Maharashtra,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,2022-01-19,90345.33,206.9511,436.5539
TXN0001690,INV5ZJA8,Investor_0120,HUF,Kolkata,West Bengal,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,2023-03-23,102754.86,655.9602,156.648
TXN0001691,INV9MX2X,Investor_0105,Individual,Ahmedabad,Gujarat,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,2023-10-06,955.29,7.41,128.9195
TXN0001692,INVUJV6O,Investor_0017,HUF,Hyderabad,Telangana,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,2023-07-20,10531.95,121.7838,86.4807
TXN0001693,INV3J2D5,Investor_0067,Corporate,Ahmedabad,Gujarat,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,2022-10-28,5130.34,54.3492,94.3958
TXN0001694,INV7S55J,Investor_0159,HUF,Mumbai,Maharashtra,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2023-01-13,1030.92,6.2605,164.6699
TXN0001695,INVWI6FQ,Investor_0176,HUF,Delhi,Delhi,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,2023-04-12,22709.78,169.7398,133.7917
TXN0001696,INVO6QJI,Investor_0016,Individual,Pune,Maharashtra,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,2023-12-25,517.84,2.2895,226.1779
TXN0001697,INVZQY72,Investor_0139,Corporate,Delhi,Delhi,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,2022-06-08,4849.73,33.534,144.6212
TXN0001698,INVR5UQP,Investor_0130,Corporate,Delhi,Delhi,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,2023-10-30,947.4,12.7867,74.0927
TXN0001699,INVQX6GV,Investor_0147,HUF,Pune,Maharashtra,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,2023-08-03,1028.38,15.666,65.6439
TXN0001700,INV0Y9DO,Investor_0037,HUF,Delhi,Delhi,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,2024-04-15,24174.93,192.6048,125.5157
TXN0001701,INV5PSQ0,Investor_0167,HUF,Pune,Maharashtra,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,2022-11-25,10243.83,148.5552,68.9564
TXN0001702,INVOTOHP,Investor_0095,HUF,Kolkata,West Bengal,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,2022-02-22,2164.75,16.2118,133.5295
TXN0001703,INVRC11E,Investor_0028,Corporate,Bengaluru,Karnataka,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,2024-11-06,25053.98,84.4667,296.6136
TXN0001704,INVY4LYK,Investor_0149,Corporate,Pune,Maharashtra,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Lumpsum,2022-03-08,53307.27,993.7081,53.6448
TXN0001705,INVMYX44,Investor_0169,Individual,Bengaluru,Karnataka,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,2023-04-05,1091.04,2.6559,410.8
TXN0001706,INVD84U8,Investor_0145,Individual,Hyderabad,Telangana,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,2022-09-06,50389.67,276.5132,182.2324
TXN0001707,INVV08HH,Investor_0136,Corporate,Lucknow,Uttar Pradesh,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,2024-12-01,103183.96,646.2743,159.6597
TXN0001708,INVPNSM4,Investor_0113,HUF,Pune,Maharashtra,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,2023-08-24,5336.01,71.8948,74.2197
TXN0001710,INV2ATQY,Investor_0192,Corporate,Bengaluru,Karnataka,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,2024-04-19,104655.97,677.0838,154.5687
TXN0001711,INVCKJLT,Investor_0093,HUF,Jaipur,Rajasthan,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,2024-09-18,1082.93,4.6633,232.2221
TXN0001712,INVVIFTT,Investor_0155,Corporate,Jaipur,Rajasthan,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,2022-09-14,47297.63,181.232,260.9783
TXN0001713,INVQVKIZ,Investor_0138,HUF,Pune,Maharashtra,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,2023-08-11,2042.22,7.7424,263.7706
TXN0001714,INVBI4Q2,Investor_0088,Individual,Kolkata,West Bengal,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,2024-10-31,981.7,12.3447,79.5242
TXN0001715,INVM5IGQ,Investor_0038,Individual,Mumbai,Maharashtra,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,2024-07-18,5399.87,23.0314,234.4571
TXN0001716,INVTHV3A,Investor_0004,HUF,Pune,Maharashtra,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,2024-08-20,47633.76,143.6544,331.5858
TXN0001717,INV0982N,Investor_0191,Individual,Bengaluru,Karnataka,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,2022-02-19,533.39,2.4359,218.9714
TXN0001718,INVJJA26,Investor_0177,Corporate,Jaipur,Rajasthan,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,2024-12-20,2005.96,4.9888,402.0895
TXN0001719,INVYOFQE,Investor_0100,Corporate,Kolkata,West Bengal,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,2023-05-10,1960.93,7.8951,248.3715
TXN0001720,INVR6K2V,Investor_0183,Individual,Bengaluru,Karnataka,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,2023-11-21,26987.13,83.6866,322.4787
TXN0001721,INVXTOGN,Investor_0152,Individual,Lucknow,Uttar Pradesh,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,2022-04-03,1098.83,4.9617,221.464
TXN0001722,INVDW2PC,Investor_0019,Individual,Lucknow,Uttar Pradesh,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,2024-06-11,51308.32,699.1025,73.3917
TXN0001723,INVTZ0YN,Investor_0075,Corporate,Ahmedabad,Gujarat,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,2024-11-09,2089.48,15.3714,135.9328
TXN0001724,INVXEPQ8,Investor_0022,Corporate,Jaipur,Rajasthan,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,2024-07-17,25869.54,60.7785,425.6362
TXN0001725,INV8P0TV,Investor_0098,HUF,Jaipur,Rajasthan,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,2023-07-27,2003.47,24.8502,80.6219
TXN0001726,INV08P0F,Investor_0198,HUF,Kolkata,West Bengal,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,2022-04-09,9986.59,55.9379,178.53
TXN0001727,INVD84U8,Investor_0145,Individual,Hyderabad,Telangana,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,2024-02-26,47852.57,332.2913,144.0079
